Event,Record,Country,Continent,URL,id,latitude,longitude,genero,Alpha-2 code,Alpha-3 code,Numeric,Athlete,Records
Discus throw,57.6,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Patricia Walsh,57.6
Hammer throw,73.21,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Eileen O'Keeffe,73.21
Javelin throw,54.92,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,Anita Fitzgibbon,54.92
4 × 100 m relay,43.8,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,J. Healy,
4 × 400 m relay,03:26.1,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Female,IE,IRL,,S. Becker,
100 m,10.99,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Ángela Tenorio,10.99
200 m,22.84,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Ángela Tenorio,22.84
400 m,52.9,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Liliana Chala,52.9
800 m,02:04.0,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Andrea Calderón,124
1500 m,04:17.7,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Janeth Caizalitin,257.7
3000 m,09:18.1,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Martha Tenorio,558.1
5000 m,15:53.6,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,María Elena Calle,953.6
10000 m,32:42.2,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Martha Tenorio,1962.2
Half marathon,1:11:40,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Martha Tenorio,4300
Marathon,2:28:17,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Rosalba Chaha,8897
100 m hurdles,13.01,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Maribel Caicedo,13.01
400 m hurdles,56.5,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Lucy Jaramillo,56.5
3000 m steeplechase,10:06.7,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Katherine Tisalema,606.7
High jump,1.83,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Joicce Micolta,1.83
Pole vault,3.9,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Ana Quiñonez,3.9
Long jump,6.67,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Yuliana Angulo,6.67
Triple jump,14.05,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Liuba Zaldivar,14.05
Shot put,15.2,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Carmen Chalá,15.2
Discus throw,53.02,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Merari Herrera,53.02
Hammer throw,67.32,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Valeria Chiliquinga,67.32
Javelin throw,58.96,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,Yuleixi Angulo,58.96
4 × 100 m relay,43.69,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,M. Landázuri,
4 × 400 m relay,03:41.4,Ecuador,Americas,https://en.wikipedia.org/wiki/List_of_Ecuadorian_records_in_athletics,EC,-1.831239,-78.183406,Female,EC,ECU,,E. Chávez,
100 m,11.54,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Charlotte Wingfield,11.54
200 m,23.78,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Charlotte Wingfield,23.78
400 m,54.29,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Tanya Blake,54.29
800 m,01:59.6,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Tanya Blake,119.6
1500 m,04:26.1,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Paula Grech,266.1
3000 m,09:40.0,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Carol Galea,580
5000 m,16:43.8,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Carol Galea,1003.8
10000 m,34:25.1,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Carol Galea,2065.1
Half marathon,1:17:07,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Lisa Bezzina,4627
Marathon,2:36:52,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Carol Galea,9412
100 m hurdles,15.25,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Maria Sciberras,15.25
400 m hurdles,01:04.7,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Marilyn Grech,64.7
3000 m steeplechase,10:54.3,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Mona Lisa Camilleri,654.3
High jump,1.61,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Chloe Gambin,1.61
Pole vault,3.8,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Peppijna Dalli,3.8
Long jump,6.41,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Rebecca Camilleri,6.41
Triple jump,12.97,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Claire Azzopardi,12.97
Shot put,12.51,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Jennifer Pace,12.51
Discus throw,42.86,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Antonella Chouhal,42.86
Hammer throw,46.75,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Antonella Chouhal,46.75
Javelin throw,36.54,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,Jennifer Pace,36.54
4 × 100 m relay,46.24,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,S. Busuttil,
4 × 400 m relay,03:45.7,Malta,Europe,https://en.wikipedia.org/wiki/List_of_Maltese_records_in_athletics,MT,35.937496,14.375416,Female,MT,MLT,,C. Attard,
100 m,13.07,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Kaitinano Mwemweata,13.07
200 m,27.24,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Kaitinano Mwemweata,27.24
400 m,01:07.0,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Kaingaue David,67
800 m,02:38.3,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Ruute Keakea,158.3
1500 m,05:30.0,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Siaroka Kaiea,330
3000 m,12:31.2,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Banrenga Baikia,751.2
5000 m,21:09.4,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Ruti Ioneba,1269.4
10000 m,54:59.7,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Ruute Kaekea,3299.7
100 m hurdles,18.14,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Kaitinano Mwemweata,18.14
400 m hurdles,01:14.8,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Kimaia Dan Murdoch,74.8
High jump,1.5,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Kimaia Dan Murdoch,1.5
Long jump,4.86,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Taati Eria,4.86
Triple jump,10.76,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Terina Tangitang,10.76
Shot put,10.16,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Kimaia Dan Murdoch,10.16
Discus throw,36.4,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Taatia Riino,36.4
Hammer throw,30.1,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Taatia Riino,30.1
Javelin throw,31.75,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,Kaitinano Mwemweata,31.75
4 × 100 m relay,55.2,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,L. David,
4 × 400 m relay,04:48.3,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Female,KI,KIR,,M. Taburimai,
100 m,11.29,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Eva Glesková,11.29
200 m,23.06,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Lucia Ivanová,23.06
400 m,51.98,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Jozefína Čerchlanová,51.98
800 m,01:58.4,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Gabriela Sedláková,118.4
1500 m,04:03.0,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Lucia Klocová,243
3000 m,08:56.5,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Jana Bauckmannová,536.5
5000 m,15:43.7,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Alena Močáriová,943.7
10000 m,32:47.2,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Ludmila Melicherová,1967.2
Half marathon,1:12:08,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Maria Starovska,4328
Marathon,2:33:19,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Ludmila Melicherová,9199
100 m hurdles,12.9,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Stanislava Škvarková,12.9
400 m hurdles,55.19,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Emma Zapletalová,55.19
3000 m steeplechase,10:34.0,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Kristína Protičová,634
High jump,1.95,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Alica Javadová,1.95
Pole vault,4.1,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Slavomíra Sľúková,4.1
Long jump,7.01,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Eva Murková,7.01
Triple jump,14.51,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Dana Velďáková,14.51
Shot put,16.96,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Gabriela Hanuláková,16.96
Discus throw,64,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Gabriela Hanuláková,64
Hammer throw,76.9,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Martina Hrašnová,76.9
Javelin throw,53.07,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,Eva Krajčoviec-Hanuliaková,53.07
4 × 100 m relay,44.65,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,V. Šibová,
4 × 400 m relay,03:31.7,Slovakia,Europe,https://en.wikipedia.org/wiki/List_of_Slovak_records_in_athletics,SK,48.669026,19.699024,Female,SK,SVK,,S. Šalgovičová,
100 m,11.67,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Alessandra Gasparelli,11.67
200 m,24.81,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Alessandra Gasparelli,24.81
400 m,58.8,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Beatrice Berti,58.8
800 m,02:08.7,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Elisa Vagnini,128.7
1500 m,04:20.3,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Elisa Vagnini,260.3
3000 m,09:18.6,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Elisa Vagnini,558.6
5000 m,16:50.3,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Elisa Vagnini,1010.3
10000 m,38:33.5,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Stefania Casadei,2313.5
Half marathon,1:25:27,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Monica Randi,5127
Marathon,2:57:52,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Stefania Casadei,10672
100 m hurdles,14.77,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Barbara Rustignoli,14.77
400 m hurdles,01:02.0,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Beatrice Berti,62
3000 m steeplechase,15:25.0,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Paola Carinato,925
High jump,1.76,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Giuseppina Grassi,1.76
Pole vault,3.5,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Martina Muraccini,3.5
Long jump,5.69,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Barbara Rustignoli,5.69
Triple jump,11.65,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Lucia Gualandra,11.65
Shot put,10.37,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Barbara Rustignoli,10.37
Discus throw,37.08,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Sara Andreani,37.08
Hammer throw,36.72,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Cristina Zafferani,36.72
Javelin throw,35.44,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,Lidia Pelliccioni,35.44
4 × 100 m relay,49.1,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,M. Muraccini,
4 × 400 m relay,04:07.2,San Marino,Europe,https://en.wikipedia.org/wiki/List_of_Sammarinese_records_in_athletics,SM,43.94236,12.457777,Female,SM,SMR,,S. Bucci,
100 m,11.09,Czech Republic,Europe,https://en.wikipedia.org/wiki/List_of_Czech_records_in_athletics,CZ,49.817492,15.472962,Female,CZ,CZE,,Jarmila Kratochvílová,11.09
200 m,21.97,Czech Republic,Europe,https://en.wikipedia.org/wiki/List_of_Czech_records_in_athletics,CZ,49.817492,15.472962,Female,CZ,CZE,,Jarmila Kratochvílová,21.97
400 m,47.99,Czech Republic,Europe,https://en.wikipedia.org/wiki/List_of_Czech_records_in_athletics,CZ,49.817492,15.472962,Female,CZ,CZE,,Jarmila Kratochvílová,47.99
800 m,01:53.3,Czech Republic,Europe,https://en.wikipedia.org/wiki/List_of_Czech_records_in_athletics,CZ,49.817492,15.472962,Female,CZ,CZE,,Jarmila Kratochvílová,113.3
1500 m,04:01.2,Czech Republic,Europe,https://en.wikipedia.org/wiki/List_of_Czech_records_in_athletics,CZ,49.817492,15.472962,Female,CZ,CZE,,Kristiina Mäki,241.2
3000 m,08:51.7,Czech Republic,Europe,https://en.wikipedia.org/wiki/List_of_Czech_records_in_athletics,CZ,49.817492,15.472962,Female,CZ,CZE,,Kristiina Mäki,531.7
5000 m,15:31.2,Czech Republic,Europe,https://en.wikipedia.org/wiki/List_of_Czech_records_in_athletics,CZ,49.817492,15.472962,Female,CZ,CZE,,Kristiina Mäki,931.2
10000 m,32:27.7,Czech Republic,Europe,https://en.wikipedia.org/wiki/List_of_Czech_records_in_athletics,CZ,49.817492,15.472962,Female,CZ,CZE,,Alena Peterková,1947.7
Half marathon,1:11:01,Czech Republic,Europe,https://en.wikipedia.org/wiki/List_of_Czech_records_in_athletics,CZ,49.817492,15.472962,Female,CZ,CZE,,Eva Vrabcová-Nývltová,4261
Marathon,2:26:31,Czech Republic,Europe,https://en.wikipedia.org/wiki/List_of_Czech_records_in_athletics,CZ,49.817492,15.472962,Female,CZ,CZE,,Eva Vrabcová-Nývltová,8791
